GameNumber,PlayerName,Country,Score,SecondaryScore
40,Chris Clarke,United Kingdom,813,0.9806 
40,Jouni Kari,Finland,813,0.9795 
40,Michael Jarman,United Kingdom,812,0.9792 
40,Jacob Andrews,United States of America,810,0.9801 
40,Terry Milyard,United States of America,810,0.9793 
40,Andrew Cheng,Canada,810,0.9792 
40,Riley Flischel,United States of America,800,0.9799 
40,Brandon Moyer,United States of America,800,0.9792 
40,Nicolas Micot,France,790,0.9818 
40,Brian Hanley,United States of America,790,0.9794 
40,Robert Valentine,United States of America,788,0.9793 
40,Nick Lowman,United States of America,774,0.9806 
40,Elliott Paterson,United Kingdom,770,0.9795 
40,Jean Wolleh,Germany,765,0.9792 
40,Thomas M Dickinson,United States of America,760,0.9794 
40,Harry Watson,United Kingdom,758,0.9802 
40,Brittany Deaton,United States of America,757,0.9792 
40,Anup Agarwal,India,740,0.9792 
40,Thanasis Dogramatzidis,Greece,740,0.9792 
40,Tom Vincent,United Kingdom,740,0.9796 
40,Taylor Robinson,United States of America,738,0.9792 
40,Danny Whittaker,Singapore,711,0.9792 
40,James Bao,United States of America,599,0.9792 
40,Karim Awenat,United Kingdom,590,0.9792 
40,Prithviraj Mavani,India,590,0.9792 
40,Nick Boberg,New Zealand,588,0.9792 
40,Grigoriy Korkishko,Russian Federation,580,0.9794 
40,Stephanie A,United States of America,564,0.9792 
40,Tze Sheng Yeo,Australia,554,0.9799 
40,#830543,Latvia,552,0.9793 
40,Diarmuid Early,Ireland,550,0.9878 
40,Keegan Morrissey,Canada,550,0.9792 
40,Lianna Gerrish,United States of America,542,0.9792 
40,Noëlline Nicol,France,531,0.9792 
40,Adam Carter,Canada,530,0.9792 
40,Edwin Brown,United Kingdom,520,0.9795 
40,Tom Clarke,United Kingdom,520,0.9793 
40,#421282,New Zealand,520,0.9792 
40,Curtis Landry,United States of America,520,0.9806 
40,James Curtis,United Kingdom,520,0.9792 
40,#581178,United States of America,506,0.9798 
40,Harry Seiders,United States of America,504,0.9792 
40,#501846,United States of America,501,0.9805 
40,Colin Davidson,United States of America,484,0.9792 
40,Romain Clement,France,470,0.9806 
40,Paul Richards,United States of America,467,0.9792 
40,#865029,India,457,0.9792 
40,#280931,Germany,457,0.9796 
40,Hadyn Wiseman,United Kingdom,445,0.9792 
40,Jason Webber,South Africa,440,0.9792 
40,Andrew Heybruch,United States of America,439,0.9792 
40,Blake Ekelund,United States of America,439,0.9794 
40,Igor Dobravc Mesarec,Slovenia,435,0.9803 
40,#271425,Germany,433,0.9808 
40,#704726,United Kingdom,432,0.9792 
40,Daniel Hart,United States of America,430,0.9794 
40,Coby Dombrowsky,United States of America,430,0.9792 
40,Eduardo Gonzalez Arias,Spain,430,0.9792 
40,Ee Chen,New Zealand,430,0.9817 
40,Robert Guiher,United States of America,430,0.9817 
40,Josep Amela Milian,Spain,430,0.9823 
40,Jaq Kennedy,United Kingdom,430,0.9792 
40,Grant Pitarys,United States of America,430,0.9792 
40,#351743,Canada,430,0.9792 
40,Amber Johnson,United States of America,430,0.9792 
40,Graydon Moore,Canada,430,0.9795 
40,Patrick McKinney,United States of America,430,0.9792 
40,Tanguy Prodault,France,425,0.9792 
40,Greg Hingsbergen,United States of America,420,0.9793 
40,Jan Hoffman,South Africa,410,0.9792 
40,Gareth Watson,South Africa,410,0.9841 
40,#700346,Latvia,410,0.9804 
40,Jörg Profanter,Austria,409,0.9792 
40,Jim Pappalardo,United States of America,409,0.9805 
40,Emilie Williams,Canada,402,0.9793 
40,#154034,Canada,402,0.9792 
40,Neil Foot,United Kingdom,401,0.9805 
40,Tom Renker,Germany,400,0.9804 
40,#896506,United States of America,400,0.9794 
40,#216350,United States of America,400,0.9801 
40,Matt Stockton,United States of America,398,0.9792 
40,Andy Chen,United States of America,396,0.9798 
40,Luca Riccardi,Italy,390,0.9795 
40,Helen Dupree,United States of America,388,0.9792 
40,Gabriela Stroj,Poland,386,0.9798 
40,Matt Melsen,United States of America,380,0.9792 
40,Cecelia Rieb,United States of America,380,0.9792 
40,Dan Blake,United States of America,380,0.9792 
40,Charles Poulain,France,369,0.9839 
40,Jasper van Merle,Netherlands,364,0.9796 
40,Matthew Brom,United States of America,360,0.9793 
40,Michael Baker,United States of America,352,0.9810 
40,Ana Pineda,Spain,340,0.9792 
40,Dhruv Raj Chaudhary,India,340,0.9795 
40,#293174,Australia,340,0.9792 
40,Rob Wheatley,United Kingdom,340,0.9792 
40,Diana Barragan,United States of America,340,0.9797 
40,Vladimir Smiljanic,Canada,340,0.9796 
40,#954046,Sweden,340,0.9792 
40,#549792,United States of America,340,0.9799 
40,Danielle Huizinga,Netherlands,340,0.9792 
40,#884668,United States of America,340,0.9798 
40,#578074,United States of America,340,0.9792 
40,Norman Sheppard,United States of America,330,0.9801 
40,Jacob De La Cruz,United States of America,330,0.9809 
40,#350135,United States of America,330,0.9792 
40,Nikolay Georgiev,Bulgaria,329,0.9795 
40,#890706,France,328,0.9792 
40,Ben Pridmore,United Kingdom,323,0.9797 
40,Jason Sindler,United States of America,321,0.9792 
40,#665966,Sweden,320,0.9792 
40,Ben Li,United States of America,312,0.9792 
40,#753792,Canada,311,0.9792 
40,#452145,Finland,309,0.9792 
40,#810890,Canada,303,0.9792 
40,Patrick Chatain,Colombia,303,0.9793 
40,Klinsmann Langhanz,Brazil,297,0.9795 
40,Ashleigh Roberts,United States of America,290,0.9797 
40,Matt Ficarra,United States of America,290,0.9792 
40,Timothy Shue,New Zealand,289,0.9792 
40,Kelly Jones,South Africa,282,0.9792 
40,Lawson Cox,United States of America,280,0.9794 
40,Denys Timankov,Germany,280,0.9797 
40,Justin Platt,United States of America,270,0.9813 
40,Robert Buemmer,Australia,270,0.9792 
40,Roland Hartz,France,270,0.9799 
40,#310566,United States of America,270,0.9795 
40,Ricardo Domínguez,Mexico,260,0.9811 
40,Valy Greavu,Romania,260,0.9792 
40,#631688,France,260,0.9792 
40,Stefani Nici Hinkel,United States of America,260,0.9799 
40,Tobias White,Australia,257,0.9792 
40,Bo Rydobon,Thailand,250,0.9792 
40,Cameron Fraser,New Zealand,250,0.9805 
40,#168919,United States of America,250,0.9792 
40,Harry Gross,United Kingdom,249,0.9792 
40,#160437,United States of America,240,0.9806 
40,John Docherty,United Kingdom,240,0.9814 
40,Dominic Walsh,United Kingdom,240,0.9792 
40,Maria malham,United Kingdom,240,0.9792 
40,#157573,Germany,240,0.9814 
40,#126463,France,240,0.9796 
40,Alana Reid,Canada,240,0.9816 
40,Venkat Ravi,United States of America,240,0.9833 
40,Sarolta Váraljai,Hungary,240,0.9795 
40,Arnold Miron,United Kingdom,232,0.9798 
40,#708756,United Kingdom,230,0.9795 
40,#879927,Spain,230,0.9792 
40,Eric Chan,Canada,230,0.9792 
40,#843212,South Africa,230,0.9792 
40,Jérémie Verdonck,France,220,0.9792 
40,Thomas Beard,United Kingdom,219,0.9798 
40,#989043,United Kingdom,219,0.9796 
40,Alyssa Infante,United States of America,210,0.9792 
40,#780299,Poland,210,0.9798 
40,Nicholas Fox,United States of America,203,0.9792 
40,Marc Castro,Spain,200,0.9807 
40,Torben Lindow,Germany,200,0.9792 
40,Jamie Nestrick,United States of America,200,0.9805 
40,#954634,France,196,0.9792 
40,Jean Drouin,Canada,158,0.9794 
40,Jessica Fourmentel,France,149,0.9792 
40,Kamil Ciesielski,Poland,140,0.9917 
40,Jake Collins,United States of America,140,0.9792 
40,Murray Trim,New Zealand,140,0.9797 
40,Kamil Leśniak,Poland,140,0.9805 
40,#812407,France,136,0.9801 
40,#552222,Peru,130,0.9880 
40,#260418,"Hong Kong SAR, China",130,0.9792 
40,#688846,United States of America,130,0.9797 
40,Mark Clulow,South Africa,125,0.9792 
40,#969117,Sweden,119,0.9795 
40,Adam Steiner,Austria,116,0.9792 
40,#270791,United States of America,116,0.9792 
40,Katelyn Stienen,United States of America,112,0.9792 
40,#168574,Germany,110,0.9866 
40,#786442,United States of America,110,0.9849 
40,Peter Gorvitz,United States of America,110,0.9802 
40,#540597,Italy,110,0.9820 
40,#640420,United States of America,100,0.9792 
40,#944173,Brazil,100,0.9797 
40,Sergio Travieso,Spain,92,0.9821 
40,Cheng Wei Hu,"Taiwan, Republic of China",92,0.9878 
40,#734124,Germany,92,0.9811 
40,#730481,Switzerland,92,0.9792 
40,Eldar Lachinov,Azerbaijan,92,0.9824 
40,#499194,Colombia,92,0.9792 
40,Tim Gabriel Töpper,Germany,86,0.9792 
40,#114127,United States of America,80,0.9792 
40,Lara Holding-Jones,United Kingdom,80,0.9795 
40,Jack Parsons,United Kingdom,80,0.9812 
40,Nawaf Al Omari,Saudi Arabia,80,0.9798 
40,Vasile Chiriac,Romania,80,0.9792 
40,Songglod Petchamras,Thailand,80,0.9923 
40,#175833,South Africa,80,0.9792 
40,Zachary Blonder,United States of America,80,0.9792 
40,Michele Matthews,United States of America,80,0.9796 
40,#805489,United States of America,80,0.9792 
40,Anaïs Gardet,France,80,0.9792 
40,Liliana Bulfone,Australia,32,0.9835 
40,Sandip Agarwal,India,20,0.9934 
40,#734477,United Kingdom,20,0.9797 
40,#108470,Chile,20,0.9952 
40,Nathan Cunningham,United States of America,20,0.9961 
40,#750819,United States of America,20,0.9978 
41,Andrew Ngai,Australia,"1,190",0.9794 
41,Jakub Pomykalski,Poland,"1,070",0.9799 
41,Sergio Trifiletti,Italy,"1,070",0.9793 
41,Chris Clarke,United Kingdom,"1,024",0.9794 
41,Jack Franken,United States of America,988,0.9792 
41,Pakkapong Sricharoen,Thailand,974,0.9792 
41,Peter Scharl,United States of America,940,0.9796 
41,Diarmuid Early,Ireland,940,0.9792 
41,Julien Lacaze,Réunion,938,0.9803 
41,Hadyn Wiseman,United Kingdom,938,0.9792 
41,Jeremy Freelove,United States of America,938,0.9792 
41,Matt Ficarra,United States of America,892,0.9799 
41,Brittany Deaton,United States of America,880,0.9808 
41,Colin Sheehe,United States of America,880,0.9799 
41,Lorenzo Foti,Italy,880,0.9799 
41,Harry Watson,United Kingdom,880,0.9795 
41,Karim Awenat,United Kingdom,880,0.9794 
41,Tim Froelich,United States of America,880,0.9794 
41,Taylor Robinson,United States of America,880,0.9793 
41,Greg Hingsbergen,United States of America,880,0.9792 
41,Benjamin Weber,Austria,880,0.9792 
41,Ben Carr,United States of America,856,0.9795 
41,Jason Webber,South Africa,830,0.9815 
41,Emad Oughourli,United States of America,830,0.9813 
41,Jacob Andrews,United States of America,830,0.9808 
41,Katrin Dziergwa,Germany,830,0.9807 
41,James Bao,United States of America,830,0.9806 
41,Riley Flischel,United States of America,830,0.9802 
41,Jesi Lipp,United States of America,830,0.9798 
41,Timothy Shue,New Zealand,830,0.9794 
41,Adam Carter,Canada,830,0.9793 
41,Zachary Espiritu,United States of America,830,0.9793 
41,Anup Agarwal,India,830,0.9792 
41,Martin Morissette,Canada,830,0.9792 
41,Min Chen,Australia,830,0.9792 
41,Adam Reichenbach,Hungary,830,0.9792 
41,Jean Wolleh,Germany,802,0.9792 
41,Coby Dombrowsky,United States of America,800,0.9792 
41,Tom Renker,Germany,790,0.9800 
41,Michael Holmes,Canada,790,0.9792 
41,Andrew Heybruch,United States of America,790,0.9792 
41,#890706,France,790,0.9792 
41,Joshua Bruce,United States of America,790,0.9792 
41,Vikram Hattangady,India,780,0.9796 
41,David Nordstrom,United States of America,765,0.9795 
41,#606318,United States of America,760,0.9792 
41,Sameer Jagetia,United States of America,760,0.9792 
41,Nicolas Micot,France,747,0.9793 
41,#315203,United States of America,720,0.9792 
41,David Brown,United States of America,671,0.9805 
41,Ben deLeon,United States of America,660,0.9792 
41,#168919,United States of America,660,0.9792 
41,Colin Davidson,United States of America,624,0.9792 
41,Alwyn Birkholtz,South Africa,620,0.9804 
41,Cheong Ng,New Zealand,620,0.9792 
41,Johnny Valeriote,United States of America,620,0.9792 
41,Danny Whittaker,Singapore,610,0.9813 
41,Brian Hanley,United States of America,610,0.9796 
41,Ben Gutscher,China,610,0.9792 
41,Thanasis Dogramatzidis,Greece,610,0.9792 
41,Edwin Brown,United Kingdom,580,0.9793 
41,Michael Baker,United States of America,570,0.9793 
41,#785634,United States of America,550,0.9800 
41,Jouni Kari,Finland,550,0.9794 
41,Alexandre Lemoine,France,546,0.9803 
41,Dan Seiders,United States of America,540,0.9797 
41,Andrew Cheng,Canada,540,0.9792 
41,Ben Taylor,Australia,540,0.9792 
41,Grayson Huynh,Australia,540,0.9792 
41,Anders Richter Lindén,Denmark,489,0.9818 
41,Nick Lowman,United States of America,480,0.9808 
41,Cameron Fraser,New Zealand,480,0.9793 
41,Josep Amela Milian,Spain,480,0.9792 
41,Matt Stockton,United States of America,480,0.9792 
41,Dan Blake,United States of America,480,0.9792 
41,Mike Kern,United States of America,480,0.9792 
41,Elliott Paterson,United Kingdom,445,0.9797 
41,#946582,Poland,440,0.9799 
41,Levi Oberg,United States of America,440,0.9793 
41,#865029,India,440,0.9792 
41,Jason Sindler,United States of America,440,0.9792 
41,Jaq Kennedy,United Kingdom,433,0.9792 
41,Curtis Landry,United States of America,430,0.9808 
41,Jacob De La Cruz,United States of America,430,0.9804 
41,Grigoriy Korkishko,Russian Federation,430,0.9799 
41,#896506,United States of America,430,0.9796 
41,#241646,Brazil,430,0.9792 
41,Robert Valentine,United States of America,430,0.9792 
41,Emilie Williams,Canada,430,0.9792 
41,Dhruv Raj Chaudhary,India,430,0.9792 
41,Patrick Chatain,Colombia,430,0.9792 
41,Klinsmann Langhanz,Brazil,430,0.9792 
41,Samir Asadov,Ukraine,430,0.9792 
41,Juan Cifuentes,Chile,430,0.9792 
41,Jim Pappalardo,United States of America,410,0.9802 
41,James Curtis,United Kingdom,410,0.9792 
41,Paul Dent,United Kingdom,400,0.9793 
41,#926727,Canada,398,0.9795 
41,Steyn Wolmarans,South Africa,398,0.9792 
41,Justin Platt,United States of America,390,0.9810 
41,Arnold Miron,United Kingdom,390,0.9807 
41,#310336,Indonesia,390,0.9805 
41,#168574,Germany,390,0.9804 
41,#631688,France,390,0.9803 
41,John Docherty,United Kingdom,390,0.9796 
41,#280931,Germany,390,0.9796 
41,Jessica Fourmentel,France,390,0.9796 
41,#501846,United States of America,390,0.9795 
41,Zachary Blonder,United States of America,390,0.9795 
41,Adam Steiner,Austria,390,0.9793 
41,Jasper van Merle,Netherlands,390,0.9792 
41,Michel Favilla,France,390,0.9792 
41,Prithviraj Mavani,India,390,0.9792 
41,Lianna Gerrish,United States of America,390,0.9792 
41,Sandip Agarwal,India,390,0.9792 
41,Jérémie Verdonck,France,370,0.9820 
41,#552222,Peru,365,0.9800 
41,Rob Wheatley,United Kingdom,362,0.9792 
41,Ana Pineda,Spain,360,0.9795 
41,Brandon Moyer,United States of America,360,0.9792 
41,Anaïs Gardet,France,360,0.9792 
41,Washington Demicheli,Brazil,360,0.9792 
41,#138582,France,360,0.9792 
41,Daniel Hart,United States of America,355,0.9792 
41,Chris Wilson,United Kingdom,355,0.9792 
41,#665966,Sweden,346,0.9792 
41,Ricardo Domínguez,Mexico,330,0.9803 
41,Katie May,United States of America,330,0.9794 
41,Keegan Morrissey,Canada,330,0.9792 
41,#640420,United States of America,325,0.9794 
41,Jörg Profanter,Austria,318,0.9792 
41,Grant Pitarys,United States of America,306,0.9792 
41,Franz Brunner,Germany,300,0.9806 
41,Lara Holding-Jones,United Kingdom,300,0.9804 
41,Tanguy Prodault,France,300,0.9792 
41,Tobias White,Australia,300,0.9792 
41,#792563,United States of America,300,0.9792 
41,Nick Kravitz,United States of America,290,0.9887 
41,#708756,United Kingdom,290,0.9797 
41,Neil Foot,United Kingdom,290,0.9797 
41,#780299,Poland,290,0.9795 
41,Jan Hoffman,South Africa,290,0.9792 
41,Sarolta Váraljai,Hungary,285,0.9793 
41,Dominic Walsh,United Kingdom,278,0.9797 
41,Katelyn Stienen,United States of America,271,0.9813 
41,Harry Seiders,United States of America,268,0.9794 
41,Brian Wright,United States of America,264,0.9793 
41,#108470,Chile,264,0.9792 
41,Sarah Fraser,Georgia,261,0.9797 
41,Theanette Brits,South Africa,257,0.9809 
41,Kamil Leśniak,Poland,257,0.9806 
41,Valy Greavu,Romania,257,0.9795 
41,#753792,Canada,257,0.9792 
41,Nawaf Al Omari,Saudi Arabia,252,0.9802 
41,Fraser Buchanan,Canada,251,0.9792 
41,Martin Schaaphok,Netherlands,250,0.9856 
41,Graydon Moore,Canada,250,0.9831 
41,#688846,United States of America,250,0.9830 
41,Ryan Bains,United Kingdom,250,0.9828 
41,Vladimir Smiljanic,Canada,250,0.9822 
41,#260418,"Hong Kong SAR, China",250,0.9817 
41,Songglod Petchamras,Thailand,250,0.9814 
41,Eric Chan,Canada,250,0.9813 
41,Jack Parsons,United Kingdom,250,0.9811 
41,Josh vaughan,United States of America,250,0.9808 
41,Lisa Huang,Australia,250,0.9807 
41,Lawson Cox,United States of America,250,0.9805 
41,#426493,United Kingdom,250,0.9800 
41,Cokro Fidian,Indonesia,250,0.9799 
41,#549792,United States of America,250,0.9799 
41,Molly Minah,United States of America,250,0.9798 
41,Torben Lindow,Germany,250,0.9796 
41,Thomas Beard,United Kingdom,250,0.9795 
41,#954634,France,250,0.9795 
41,Marc Castro,Spain,250,0.9795 
41,Jake Collins,United States of America,250,0.9794 
41,Alvaro Ivan Rojas De la Torre,Bolivia,250,0.9793 
41,Bo Rydobon,Thailand,250,0.9792 
41,#270791,United States of America,250,0.9792 
41,#126463,France,248,0.9792 
41,Posa Madhunetha,India,241,0.9792 
41,#929398,United States of America,235,0.9794 
41,Will Demere,United States of America,234,0.9794 
41,Gabriela Stroj,Poland,227,0.9792 
41,Peter Gorvitz,United States of America,220,0.9880 
41,Cheng Wei Hu,"Taiwan, Republic of China",220,0.9817 
41,Alana Reid,Canada,220,0.9808 
41,Vasile Chiriac,Romania,220,0.9792 
41,Alyssa Infante,United States of America,220,0.9792 
41,Shea Nangle,United States of America,220,0.9792 
41,Michael Freelove,United States of America,220,0.9792 
41,Mutasem Yakhola,Jordan,220,0.9792 
41,Mark Clulow,South Africa,210,0.9794 
41,Kelly Jones,South Africa,187,0.9792 
41,Matthew Brom,United States of America,180,0.9840 
41,#750819,United States of America,157,0.9848 
41,Noëlline Nicol,France,155,0.9804 
41,Gareth Watson,South Africa,150,0.9944 
41,Timo Schietinger,Germany,150,0.9823 
41,Ben Carney,United States of America,150,0.9806 
41,Diana Barragan,United States of America,150,0.9796 
41,Paulo Guerra,Portugal,150,0.9792 
41,#750681,China,150,0.9792 
41,#628791,Poland,150,0.9792 
41,#954046,Sweden,135,0.9792 
41,#175833,South Africa,120,0.9928 
41,#734124,Germany,120,0.9853 
41,Jonathan Huang,United States of America,120,0.9831 
41,Blake Ekelund,United States of America,120,0.9792 
41,#216350,United States of America,120,0.9792 
41,Jorge Ivan Ayala Rojas,Colombia,104,0.9817 
41,#851762,United States of America,78,0.9814 
41,#730481,Switzerland,70,0.9792 
41,Stig Hedström-Cornéer,Sweden,40,0.9955 
41,#567730,United States of America,40,0.9927 
41,#879347,Russian Federation,40,0.9792 
41,Jamie Nestrick,United States of America,30,0.9959 
41,Matt Melsen,United States of America,30,0.9807 
42,Pakkapong Sricharoen,Thailand,"1,170",0.9868 
42,Ny Tsiory Rakotonanahary,Madagascar,"1,170",0.9803 
42,Jasper van Merle,Netherlands,"1,140",0.9855 
42,Jeremy Freelove,United States of America,"1,060",0.9851 
42,Thanasis Dogramatzidis,Greece,770,0.9792 
42,Diarmuid Early,Ireland,750,0.9793 
42,Sergio Trifiletti,Italy,720,0.9792 
42,Andrew Ngai,Australia,450,0.9792 
42,Anup Agarwal,India,400,0.9801 
42,Paul Dent,United Kingdom,400,0.9792 
42,Harry Seiders,United States of America,371,0.9794 
42,Peter Scharl,United States of America,370,0.9792 
42,Grayson Huynh,Australia,350,0.9793 
42,Juan Cifuentes,Chile,350,0.9792 
42,Ben Gutscher,China,350,0.9792 
42,Danny Whittaker,Singapore,350,0.9792 
42,Jakub Pomykalski,Poland,320,0.9802 
42,Zachary Blonder,United States of America,320,0.9794 
42,Taylor Robinson,United States of America,320,0.9793 
42,Stevenson Yu,Philippines,320,0.9792 
42,Patrick Chatain,Colombia,320,0.9792 
42,Washington Demicheli,Brazil,320,0.9792 
42,Harry Gross,United Kingdom,316,0.9792 
42,Tze Sheng Yeo,Australia,312,0.9798 
42,Harry Watson,United Kingdom,299,0.9795 
42,Tom Vincent,United Kingdom,282,0.9804 
42,Romain Clement,France,282,0.9792 
42,Eduardo Gonzalez Arias,Spain,282,0.9792 
42,Cheong Ng,New Zealand,250,0.9794 
42,James Bao,United States of America,242,0.9818 
42,Alwyn Birkholtz,South Africa,242,0.9799 
42,Timothy Shue,New Zealand,233,0.9792 
42,Benjamin Weber,Austria,228,0.9820 
42,Edwin Brown,United Kingdom,226,0.9799 
42,Johnny Valeriote,United States of America,217,0.9795 
42,Lorenzo Foti,Italy,217,0.9792 
42,Nicolas Micot,France,212,0.9795 
42,Curtis Landry,United States of America,210,0.9808 
42,Grigoriy Korkishko,Russian Federation,210,0.9803 
42,Jérémie Verdonck,France,210,0.9796 
42,#981751,France,210,0.9793 
42,Grant Pitarys,United States of America,200,0.9792 
42,Bo Rydobon,Thailand,200,0.9792 
42,Hadyn Wiseman,United Kingdom,199,0.9793 
42,Chris Clarke,United Kingdom,187,0.9796 
42,#280931,Germany,180,0.9811 
42,Adam Carter,Canada,180,0.9810 
42,Min Chen,Australia,180,0.9801 
42,Brian Wright,United States of America,180,0.9801 
42,#552222,Peru,180,0.9795 
42,Eric Chan,Canada,180,0.9794 
42,Ana Pineda,Spain,180,0.9794 
42,Ashleigh Roberts,United States of America,180,0.9792 
42,Julien Lacaze,Réunion,180,0.9792 
42,Riley Flischel,United States of America,180,0.9792 
42,Jason Webber,South Africa,180,0.9792 
42,Arnold Miron,United Kingdom,174,0.9792 
42,Eric Ashton,United States of America,170,0.9800 
42,Cheng Wei Hu,"Taiwan, Republic of China",169,0.9798 
42,Lianna Gerrish,United States of America,169,0.9792 
42,Julian Poeltl,Germany,156,0.9800 
42,Jesi Lipp,United States of America,144,0.9816 
42,Marton Hunyady,Hungary,142,0.9793 
42,Nick Boberg,New Zealand,138,0.9792 
42,Cameron Fraser,New Zealand,120,0.9805 
42,Karim Awenat,United Kingdom,109,0.9805 
42,Klinsmann Langhanz,Brazil,109,0.9796 
42,Sameer Jagetia,United States of America,109,0.9793 
42,Jean Wolleh,Germany,108,0.9802 
42,Ben Pridmore,United Kingdom,102,0.9815 
42,Ricardo Domínguez,Mexico,102,0.9800 
42,James Curtis,United Kingdom,102,0.9794 
42,Vikram Hattangady,India,102,0.9792 
42,Kelly Jones,South Africa,102,0.9792 
42,Prithviraj Mavani,India,102,0.9792 
42,Tim Froelich,United States of America,93,0.9801 
42,#157573,Germany,90,0.9818 
42,Josh vaughan,United States of America,90,0.9805 
42,#293174,Australia,90,0.9793 
42,Tobias White,Australia,90,0.9793 
42,Timo Schietinger,Germany,90,0.9792 
42,Jaq Kennedy,United Kingdom,90,0.9792 
42,Thomas Beard,United Kingdom,90,0.9792 
42,Jorge Ivan Ayala Rojas,Colombia,90,0.9792 
42,Murray Trim,New Zealand,90,0.9792 
42,#865029,India,90,0.9792 
42,Ben Taylor,Australia,90,0.9792 
42,Adam Reichenbach,Hungary,79,0.9805 
42,Nathan Goodroe,United States of America,79,0.9796 
42,Alexandre Lemoine,France,79,0.9796 
42,Steyn Wolmarans,South Africa,79,0.9792 
42,Samir Asadov,Ukraine,79,0.9792 
42,Tanguy Prodault,France,74,0.9819 
42,Charles Poulain,France,72,0.9822 
42,Franz Brunner,Germany,72,0.9815 
42,Katelyn Stienen,United States of America,72,0.9803 
42,Ben Li,United States of America,72,0.9801 
42,Igor Dobravc Mesarec,Slovenia,72,0.9801 
42,#554322,United States of America,72,0.9797 
42,Martin Morissette,Canada,72,0.9796 
42,Noëlline Nicol,France,72,0.9795 
42,Sarolta Váraljai,Hungary,72,0.9794 
42,Alexis Carlson,United States of America,72,0.9794 
42,#397298,Australia,72,0.9793 
42,Victor Demeillers,France,72,0.9792 
42,Torben Lindow,Germany,72,0.9792 
42,Marc Castro,Spain,72,0.9792 
42,#896506,United States of America,72,0.9792 
42,#291478,United States of America,72,0.9792 
42,Jan Hoffman,South Africa,72,0.9792 
42,Hussain Ali Nasser,Australia,72,0.9792 
42,#260418,"Hong Kong SAR, China",72,0.9792 
42,Sandip Agarwal,India,72,0.9792 
42,Andrew Heybruch,United States of America,72,0.9792 
42,Theanette Brits,South Africa,66,0.9795 
42,Daniel Hart,United States of America,66,0.9792 
42,Valy Greavu,Romania,60,0.9898 
42,#108470,Chile,60,0.9887 
42,Jack Parsons,United Kingdom,60,0.9877 
42,Katrin Dziergwa,Germany,60,0.9866 
42,Renier Wessels,South Africa,60,0.9862 
42,Cokro Fidian,Indonesia,60,0.9859 
42,#426493,United Kingdom,60,0.9855 
42,Michel Favilla,France,60,0.9844 
42,Jake Collins,United States of America,60,0.9834 
42,#114127,United States of America,60,0.9834 
42,#501846,United States of America,60,0.9826 
42,Kamil Leśniak,Poland,60,0.9824 
42,William Kin,"Hong Kong SAR, China",60,0.9819 
42,Nikolay Georgiev,Bulgaria,60,0.9815 
42,Martin Schaaphok,Netherlands,60,0.9811 
42,Ee Chen,New Zealand,60,0.9810 
42,#540597,Italy,60,0.9806 
42,#927734,Serbia,60,0.9803 
42,Lisa Huang,Australia,60,0.9803 
42,#944173,Brazil,60,0.9801 
42,Paulo Guerra,Portugal,60,0.9800 
42,Neil Foot,United Kingdom,60,0.9799 
42,Paul Richards,United States of America,60,0.9798 
42,#780299,Poland,60,0.9796 
42,#620031,United States of America,60,0.9794 
42,#357737,France,60,0.9794 
42,Choco McInnes,United Kingdom,60,0.9794 
42,Vasile Chiriac,Romania,60,0.9794 
42,Rickard Bäck,Sweden,60,0.9793 
42,Adam Steiner,Austria,60,0.9793 
42,#885989,France,60,0.9792 
42,Nawaf Al Omari,Saudi Arabia,60,0.9792 
42,#138582,France,60,0.9792 
42,#261735,United States of America,60,0.9792 
42,Lara Holding-Jones,United Kingdom,60,0.9792 
42,Mark Clulow,South Africa,60,0.9792 
42,#368208,Malaysia,60,0.9792 
42,Shea Nangle,United States of America,60,0.9792 
42,#640420,United States of America,60,0.9792 
42,Eldar Lachinov,Azerbaijan,60,0.9792 
42,Jessica Fourmentel,France,60,0.9792 
42,Liliana Bulfone,Australia,60,0.9792 
42,Josep Amela Milian,Spain,60,0.9792 
42,Sarah Fraser,Georgia,60,0.9792 
42,Tom Renker,Germany,60,0.9792 
42,Sergio Travieso,Spain,56,0.9797 
42,Dan Blake,United States of America,29,0.9792 
42,Alyssa Infante,United States of America,20,0.9792 
43,Diarmuid Early,Ireland,"1,250",0.9881 
43,Andrew Ngai,Australia,"1,250",0.9832 
43,Colin Sheehe,United States of America,"1,250",0.9807 
43,Elliott Paterson,United Kingdom,"1,250",0.9795 
43,Nick Lowman,United States of America,"1,250",0.9792 
43,Sergio Trifiletti,Italy,"1,220",0.9798 
43,Tze Sheng Yeo,Australia,"1,159",0.9803 
43,Jean Wolleh,Germany,"1,159",0.9797 
43,Juan Cifuentes,Chile,"1,159",0.9793 
43,Brian Wright,United States of America,"1,110",0.9793 
43,Michael Holmes,Canada,"1,102",0.9793 
43,Jasper van Merle,Netherlands,"1,090",0.9792 
43,Julian Poeltl,Germany,"1,090",0.9792 
43,Emad Oughourli,United States of America,"1,030",0.9793 
43,Anup Agarwal,India,"1,016",0.9819 
43,Timothy Shue,New Zealand,"1,016",0.9793 
43,Gabriela Stroj,Poland,"1,015",0.9804 
43,Brittany Deaton,United States of America,"1,003",0.9841 
43,Ben Carr,United States of America,"1,003",0.9796 
43,Lorenzo Foti,Italy,"1,000",0.9792 
