GameNumber,PlayerName,Country,Score,SecondaryScore
17,#793530,New Zealand,295,1
17,Bob Mani,Kenya,565,1
17,Karlheinz Weyh,Germany,565,1
17,#231007,India,650,1
17,Norman Sheppard,United States of America,500,1
17,Tetsuki Ando,Switzerland,540,1
17,Niel Du Plessis,South Africa,635,1
17,Armando Godina Carrasco,United Kingdom,505,1
17,Maricar Torralba,Australia,715,1
17,Christopher Ashworth,South Africa,860,1
17,Jessica D'Souza,Australia,815,1
17,Maxim Sagaidak,Russian Federation,675,1
17,Marcel Diender,The Netherlands,735,1
17,Branden Lewis,Canada,465,1
17,Julie Bowden,United Kingdom,775,1
17,Kathleen Whyte,New Zealand,730,1
17,Catherine Xu,Australia,900,1
17,Irina Levshina,Canada,765,1
17,Melissa Stanton,Australia,675,1
17,Emilie Williams,Canada,625,1
17,Barbara Mauric,France,775,1
17,Alana Reid,Canada,750,1
17,Gabriel Kahn,United States of America,715,1
17,Dawid Czerwinski,Poland,680,1
17,Karlis Vikis,Latvia,840,1
17,Harry Gross,United Kingdom,740,1
17,Aman Gupta,India,965,1
17,Bohdan Yakymchuk,Ukraine,775,1
17,Dhara Shah,India,615,1
17,Stephanie Annerose,United States of America,800,1
17,Timothy Loy,Australia,735,1
17,James Humpish,United Kingdom,610,1
17,Peter Li,Australia,875,1
17,Edward Mallett,United Kingdom,830,1
17,Lianna Gerrish,United States of America,965,1
17,Jason Sindler,United States of America,710,1
17,Stevenson Yu,Philippines,725,1
17,Gabriela Stroj,Poland,890,1
17,Andrew Yu,Australia,975,1
17,Justin Sterling,United States of America,685,1
17,Jelle Hettinga,Costa Rica,825,1
17,Yohei Mikawa,New Zealand,915,1
17,Cheong Ng,New Zealand,640,1
17,Vadim Kalimeev,Russian Federation,1035,1
17,Jason Webber,South Africa,965,1
17,David Drury,United Kingdom,945,1
17,Peter Rebecchi,United Kingdom,890,1
17,Jonathan Chui,United Kingdom,725,1
17,JP Delavin,Philippines,830,1
17,John Lim,Australia,1160,1
17,Smith Jain,India,1150,1
17,Samir Asadov,Ireland,782,1
17,Tim Roberts,United Kingdom,1215,1
17,Sameer Jagetia,United States of America,950,1
17,Joseph Michael Palisoc,United States of America,1130,1
17,Jānis Reinis Beikmanis,Latvia,765,1
17,Christian Hueber,Austria,970,1
17,Willem Gerritsen,The Netherlands,1060,1
17,Jeff Heng Siang Tan,Malaysia,1460,1
17,Andrew Ngai,Australia,1325,1
17,Anup Agarwal,India,1005,1
17,Diarmuid Early,United States of America,1145,1
18,#640420,United States of America,0,1
18,#158092,Indonesia,235,1
18,#336815,United Kingdom,0,1
18,#996784,Egypt,170,1
18,Brandon Jung,United States of America,435,1
18,#261962,United States of America,505,1
18,#919092,Australia,285,1
18,#542921,Vietnam,320,1
18,#104911,New Zealand,565,1
18,#576379,India,325,1
18,#710604,Pakistan,380,1
18,#532908,United States of America,390,1
18,#802748,United States of America,445,1
18,Cecelia Rieb,United States of America,345,1
18,#428369,France,450,1
18,Tyson Corner,United States of America,495,1
18,#447045,Mauritius,205,1
18,Kazuhiko Haginiwa,Australia,180,1
18,Maria Manci,Australia,0,1
18,William Kin,"Hong Kong, SAR China",120,1
18,Nikolay Georgiev,Bulgaria,725,1
18,Ahmad Din,Pakistan,40,1
18,#939137,United States of America,365,1
18,Daniel Moertl Pereira de Mello,Brazil,315,1
18,#850793,Qatar,100,1
18,Nick Boberg,New Zealand,1125,1
18,#241394,Australia,315,1
18,Xiaoxi Huang,Canada,0,1
18,Gaspard Bidot,Australia,540,1
18,#550898,Sweden,705,1
18,Tiffany Anderson,Colombia,390,1
18,Danielle Stein Fairhurst,Australia,305,1
18,Pichaya Pan-anukooln,Thailand,730,1
18,Olli Hamalainen,Australia,480,1
18,#689583,United States of America,445,1
18,#745417,Thailand,840,1
18,#861728,Serbia,340,1
18,David Brown,United States of America,1440,1
18,Sam Kirkman,United States of America,170,1
18,Stephane Ntonga,Cameroon,480,1
18,Nachiket Pendharkar,India,110,1
18,#793530,New Zealand,455,1
18,Karlheinz Weyh,Germany,520,1
18,#231007,India,340,1
18,Norman Sheppard,United States of America,500,1
18,Tetsuki Ando,Switzerland,550,1
18,Armando Godina Carrasco,United Kingdom,60,1
18,Maricar Torralba,Australia,475,1
18,Christopher Ashworth,South Africa,970,1
18,Jessica D'Souza,Australia,450,1
18,Maxim Sagaidak,Russian Federation,835,1
18,Branden Lewis,Canada,490,1
18,Julie Bowden,United Kingdom,635,1
18,Kathleen Whyte,New Zealand,450,1
18,Catherine Xu,Australia,825,1
18,Irina Levshina,Canada,625,1
18,Melissa Stanton,Australia,690,1
18,Naomi Druks,United Kingdom,1185,1
18,Emilie Williams,Canada,600,1
18,Barbara Mauric,France,525,1
18,Alana Reid,Canada,605,1
18,Gabriel Kahn,United States of America,635,1
18,Dawid Czerwinski,Poland,705,1
18,Karlis Vikis,Latvia,880,1
18,Harry Gross,United Kingdom,950,1
18,Aman Gupta,India,770,1
18,Bohdan Yakymchuk,Ukraine,845,1
18,Dhara Shah,India,760,1
18,Stephanie Annerose,United States of America,570,1
18,Timothy Loy,Australia,990,1
18,James Humpish,United Kingdom,895,1
18,Peter Li,Australia,995,1
18,Edward Mallett,United Kingdom,980,1
18,Lianna Gerrish,United States of America,865,1
18,Jason Sindler,United States of America,965,1
18,Stevenson Yu,Philippines,1075,1
18,Gabriela Stroj,Poland,1275,1
18,Andrew Yu,Australia,1160,1
18,Justin Sterling,United States of America,815,1
18,Jelle Hettinga,Costa Rica,930,1
18,Yohei Mikawa,New Zealand,820,1
18,Cheong Ng,New Zealand,1255,1
18,Vadim Kalimeev,Russian Federation,1120,1
18,Jason Webber,South Africa,930,1
18,David Drury,United Kingdom,1070,1
18,Peter Rebecchi,United Kingdom,1015,1
18,Jonathan Chui,United Kingdom,1160,1
18,JP Delavin,Philippines,830,1
18,John Lim,Australia,800,1
18,Smith Jain,India,1110,1
18,Samir Asadov,Ireland,1275,1
18,Tim Roberts,United Kingdom,1305,1
18,Sameer Jagetia,United States of America,1330,1
18,Joseph Michael Palisoc,United States of America,1400,1
18,Jānis Reinis Beikmanis,Latvia,1285,1
18,Christian Hueber,Austria,1305,1
18,Michael Jarman,Canada,1420,1
18,Willem Gerritsen,The Netherlands,1350,1
18,Jeff Heng Siang Tan,Malaysia,1190,1
18,Andrew Ngai,Australia,1300,1
18,Anup Agarwal,India,1550,1
18,Diarmuid Early,United States of America,1440,1
19,#925763,India,0,1
19,#561856,United States of America,0,1
19,#536633,India,0,1
19,#515975,India,0,1
19,#301788,Australia,0,1
19,#367337,United States of America,80,1
19,#382726,United States of America,115,1
19,#401646,Spain,150,1
19,#347996,Austria,150,1
19,#365111,Poland,170,1
19,#290417,Australia,240,1
19,#181520,Indonesia,250,1
19,#327990,United Kingdom,260,1
19,#422066,United States of America,265,1
19,#336815,United Kingdom,0,1
19,#996784,Egypt,115,1
19,John Opondo,Kenya,315,1
19,#182247,United States of America,320,1
19,#657306,Malaysia,325,1
19,#543518,United States of America,325,1
19,#992061,United States of America,355,1
19,#804677,United States of America,375,1
19,#287245,Hungary,415,1
19,#540468,France,440,1
19,#472452,United States of America,445,1
19,#132494,United States of America,445,1
19,#345743,Sweden,460,1
19,#680221,United States of America,480,1
19,#619889,United Kingdom,500,1
19,Igor Yengalychev,Kazakhstan,520,1
19,#919092,Australia,270,1
19,#542921,Vietnam,250,1
19,#107106,United Kingdom,580,1
19,#135868,United States of America,595,1
19,#857000,United States of America,610,1
19,#813125,Spain,635,1
19,Oskars Vainovskis,Latvia,645,1
19,Jason Naniong,Japan,645,1
19,#948224,United States of America,695,1
19,#877539,United States of America,725,1
19,#493821,United Kingdom,725,1
19,#913659,Canada,735,1
19,Aleksandrs Goba,Latvia,775,1
19,#710604,Pakistan,425,1
19,#532908,United States of America,450,1
19,#802748,United States of America,410,1
19,#428369,France,490,1
19,#145324,Greece,370,1
19,#519743,Malaysia,0,1
19,Tyson Corner,United States of America,595,1
19,#447045,Mauritius,425,1
19,Kazuhiko Haginiwa,Australia,355,1
19,#715083,United States of America,395,1
19,#725582,South Africa,645,1
19,#745157,Australia,0,1
19,William Kin,"Hong Kong, SAR China",135,1
19,Nikolay Georgiev,Bulgaria,645,1
19,Ayman Ramzy Raslan,Egypt,550,1
19,#939137,United States of America,240,1
19,Daniel Moertl Pereira de Mello,Brazil,285,1
19,Nick Boberg,New Zealand,775,1
19,#241394,Australia,350,1
19,Victor Ogundele,Nigeria,365,1
19,#550898,Sweden,475,1
19,Tiffany Anderson,Colombia,325,1
19,Pichaya Pan-anukooln,Thailand,605,1
19,Olli Hamalainen,Australia,550,1
19,#689583,United States of America,480,1
19,#745417,Thailand,385,1
19,#861728,Serbia,400,1
19,Stephane Ntonga,Cameroon,0,1
19,Nachiket Pendharkar,India,155,1
19,Bob Mani,Kenya,325,1
19,Karlheinz Weyh,Germany,515,1
19,#231007,India,380,1
19,Norman Sheppard,United States of America,485,1
19,Tetsuki Ando,Switzerland,550,1
19,Martins Prusis,Latvia,305,1
19,Armando Godina Carrasco,United Kingdom,380,1
19,Maricar Torralba,Australia,405,1
19,Christopher Ashworth,South Africa,875,1
19,Maxim Sagaidak,Russian Federation,625,1
19,Branden Lewis,Canada,720,1
19,Julie Bowden,United Kingdom,600,1
19,Kathleen Whyte,New Zealand,625,1
19,Catherine Xu,Australia,505,1
19,Irina Levshina,Canada,660,1
19,Melissa Stanton,Australia,595,1
19,Naomi Druks,United Kingdom,470,1
19,Emilie Williams,Canada,495,1
19,Barbara Mauric,France,670,1
19,Alana Reid,Canada,585,1
19,Gabriel Kahn,United States of America,700,1
19,Karlis Vikis,Latvia,0,1
19,Harry Gross,United Kingdom,645,1
19,Aman Gupta,India,780,1
19,Bohdan Yakymchuk,Ukraine,700,1
19,Dhara Shah,India,850,1
19,Stephanie Annerose,United States of America,695,1
19,Timothy Loy,Australia,520,1
19,James Humpish,United Kingdom,750,1
19,Peter Li,Australia,670,1
19,Edward Mallett,United Kingdom,700,1
19,Lianna Gerrish,United States of America,635,1
19,Jason Sindler,United States of America,660,1
19,Stevenson Yu,Philippines,695,1
19,Gabriela Stroj,Poland,800,1
19,Andrew Yu,Australia,695,1
19,Justin Sterling,United States of America,920,1
19,Jelle Hettinga,Costa Rica,825,1
19,Yohei Mikawa,New Zealand,575,1
19,Cheong Ng,New Zealand,725,1
19,Vadim Kalimeev,Russian Federation,1030,1
19,Jason Webber,South Africa,750,1
19,David Drury,United Kingdom,750,1
19,Peter Rebecchi,United Kingdom,725,1
19,Jonathan Chui,United Kingdom,875,1
19,JP Delavin,Philippines,930,1
19,John Lim,Australia,415,1
19,Smith Jain,India,770,1
19,Samir Asadov,Ireland,615,1
19,Tim Roberts,United Kingdom,875,1
19,Sameer Jagetia,United States of America,563,1
19,Joseph Michael Palisoc,United States of America,875,1
19,Jānis Reinis Beikmanis,Latvia,1371,1
19,Christian Hueber,Austria,850,1
19,Michael Jarman,Canada,1090,1
19,Willem Gerritsen,The Netherlands,850,1
19,Jeff Heng Siang Tan,Malaysia,1350,1
19,Andrew Ngai,Australia,635,1
19,Anup Agarwal,India,850,1
19,Diarmuid Early,United States of America,1090,1
20,Laurence Lau,United States of America,1000,1
20,Diarmuid Early,Ireland,821,1
20,Andrew Ngai,Australia,847,1
20,Michael Jarman,Canada,898,1
20,Willem Gerritsen,Netherlands,740,1
20,Joseph Michael Palisoc,United States of America,809,1
20,Anup Agarwal,India,694,1
20,Tim Roberts,United Kingdom,762,1
20,Matthew Fried,Australia,821,1
20,Paul Dent,United Kingdom,587,1
20,Jack Franken,United States of America,583,1
20,Sameer Jagetia,United States of America,749,1
20,John Lim,Australia,698,1
20,Dan Mayoh,Australia,732,1
20,Gabriela Stroj,Poland,626,1
20,Samir Asadov,Ukraine,621,1
20,Greg Hingsbergen,United States of America,596,1
20,Gareth Watson,South Africa,421,1
20,Christopher Ashworth,South Africa,591,1
20,David Brown,United States of America,655,1
20,Stevenson Yu,Philippines,651,1
20,Nick Boberg,New Zealand,660,1
20,Tyler Hargrave,Canada,481,1
20,Smith Jain,India,545,1
20,Eduardo Gonzalez Arias,Spain,630,1
20,Jelle Hettinga,Costa Rica,506,1
20,Jason Webber,South Africa,481,1
20,Peter Rebecchi,United Kingdom,638,1
20,Jason Sindler,United States of America,621,1
20,Maxim Sagaidak,Kazakhstan,447,1
20,Lianna Gerrish,United States of America,455,1
20,Karim Awenat,United Kingdom,523,1
20,Justin Sterling,United States of America,591,1
20,Cameron Fraser,New Zealand,498,1
20,Nick Lowman,United States of America,660,1
20,Jack Graham,United States of America,528,1
20,Cheong Ng,New Zealand,443,1
20,Stephanie Annerose,United States of America,600,1
20,Andrew Yu,Australia,702,1
20,Matthew Russell,New Zealand,532,1
20,Dawid Czerwinski,Poland,668,1
20,Harry Gross,United Kingdom,545,1
20,Bram Van Eeckhout,Belgium,438,1
20,Catherine Xu,Australia,506,1
20,Vadim Kalimeev,Russian Federation,664,1
20,Hugo Tam,United Kingdom,417,1
20,Janis Reinis Beikmanis,Latvia,613,1
20,Ben Gutscher,China,400,1
20,Jason Naniong,Japan,596,1
20,Jorge Alfaro,Colombia,621,1
20,Will Demere,United States of America,566,1
20,James Humpish,United Kingdom,396,1
20,Liam Reaich,United Kingdom,345,1
20,Niel Du Plessis,South Africa,511,1
20,Vineet Sharma,India,532,1
20,Nikolay Georgiev,Bulgaria,536,1
20,Branden Lewis,Canada,434,1
20,Dhara Shah,India,374,1
20,Nitish Mehta,India,506,1
20,Pichaya Pan-anukooln,Thailand,506,1
20,Lizzie Bensa,United Kingdom,540,1
20,Steyn Wolmarans,South Africa,417,1
20,Jorge Ivan Ayala Rojas,Colombia,460,1
20,Nataly Falero,Australia,481,1
20,Zsolt Mogyorósi,Romania,460,1
20,Charles Poulain,France,374,1
20,James Curtis,United Kingdom,289,1
20,Ivan Rico,Colombia,574,1
20,Duncan Rhodes,United States of America,396,1
20,Barbara Mauric,France,502,1
20,Elle Wong,Canada,421,1
20,Tyson Corner,United States of America,477,1
20,Armando Godina Carrasco,United Kingdom,413,1
20,Philippe Evrard,Australia,409,1
20,Alana Reid,Canada,340,1
20,Hayden Waller,Canada,489,1
20,Jerome Foucaud,United Kingdom,400,1
20,Reece Adams,South Africa,379,1
20,John Wickett,Canada,400,1
20,#786442,United States of America,357,1
20,Stig Hedström-Cornéer,Sweden,485,1
20,Vikash Bilotia,India,447,1
20,Darryl Tan,United Kingdom,328,1
20,Joshua Henderson,Australia,370,1
20,Jason Shapiro,Netherlands,472,1
20,Llewellyn Herman,South Africa,502,1
20,Tetsuki Ando,Switzerland,404,1
20,Fabio Yamazumi,Brazil,302,1
20,Emilie Williams,Canada,396,1
20,Bo Rydobon,Thailand,519,1
20,Shaun McCarthy,United States of America,238,1
20,Stephen Xiao,Canada,566,1
20,#802748,United States of America,400,1
20,Olli Hamalainen,Australia,340,1
20,Grzegorz Chlopek,Poland,383,1
20,Danielle Stein Fairhurst,Australia,315,1
20,Harits Albar,Indonesia,298,1
20,Michael Berman,United States of America,345,1
20,Jaq Kennedy,United Kingdom,272,1
20,John Opondo,Kenya,340,1
20,Charles Buchanan,Chile,315,1
20,Norman Sheppard,United States of America,353,1
20,#892723,Romania,311,1
20,Michael Holzinger,Austria,455,1
20,Daniel Moertl Pereira de Mello,Brazil,417,1
20,Connor Casey,United States of America,340,1
20,Kazuhiko Haginiwa,Australia,213,1
20,Lee Logan,United States of America,528,1
20,Eckle Athana,Indonesia,353,1
20,Suandy Chandra,Indonesia,315,1
20,#298863,United States of America,260,1
20,Julien Grelet,France,421,1
20,Ashleigh Roberts,United States of America,294,1
20,Christopher Edney,United States of America,272,1
20,Anthony Santillanes,United States of America,485,1
20,#861728,Serbia,0,1
20,Everett Lukacs,Canada,200,1
20,Douglas Cullison,United States of America,323,1
20,David Rosel,United Kingdom,472,1
20,Joe Letts,United Kingdom,438,1
20,#761540,Germany,289,1
20,Luke Hodgdon,United States of America,277,1
20,Oskars Vainovskis,Latvia,460,1
20,#576622,Canada,238,1
20,Taylor Robinson,United States of America,613,1
20,#710604,Pakistan,349,1
20,#327990,United Kingdom,315,1
20,#290417,Australia,234,1
20,Brandon Jung,United States of America,464,1
20,Ayman Ramzy Raslan,Egypt,170,1
20,#241394,Australia,277,1
20,Eylem Can Cetintas,Austria,234,1
20,Bill Wu,Singapore,179,1
20,#657306,Malaysia,281,1
20,Alexander Liddle,United Kingdom,506,1
20,Irina Levshina,Canada,472,1
20,Adam Vlachos,Greece,370,1
20,#939137,United States of America,187,1
20,Julie Bowden,United Kingdom,468,1
20,Chris Wilson,United Kingdom,345,1
20,Matvey Kozhemyakin,United Kingdom,472,1
20,#103300,Mexico,183,1
20,#239208,Switzerland,230,1
20,Li Khai Tan,"Hong Kong SAR, China",374,1
20,#896132,United States of America,357,1
20,Adam Taylor,United States of America,366,1
20,Karlheinz Weyh,Germany,336,1
20,Darren Wright,United States of America,0,1
20,#104911,New Zealand,340,1
20,JP Delavin,Philippines,634,1
20,Ian Jones,United States of America,332,1
20,#330555,Spain,123,1
20,#886983,Norway,260,1
20,Pier-Thibaud Guerrier,France,447,1
20,Thomas Cevallos,United States of America,468,1
20,#115696,United States of America,294,1
20,#297125,South Africa,340,1
20,#268324,South Africa,374,1
20,#365111,Poland,260,1
20,#223349,United States of America,340,1
20,#726472,United Kingdom,357,1
20,Giovanni Lopez Molina,Costa Rica,251,1
20,Victor Ogundele,Nigeria,268,1
20,Samuel Zima,Czech Republic,323,1
20,William Kin,"Hong Kong SAR, China",94,1
20,Stephane Ntonga,Cameroon,289,1
20,Stephanie French,United States of America,285,1
20,Zachary Menk,United States of America,511,1
20,Dmitrijs Lukasevics,Sweden,494,1
20,#775226,United States of America,162,1
20,Dmitrijs Minajevs,Latvia,472,1
20,#533269,Canada,13,1
20,#507623,United States of America,370,1
20,#321659,United States of America,140,1
20,Matthew Fenton,United States of America,451,1
20,Tiffany Anderson,Colombia,234,1
20,Vincent Cornil,France,238,1
20,Naomi Druks,United Kingdom,430,1
20,Christopher Huemmer,Germany,426,1
20,#867222,Guatemala,149,1
20,Gwendolyn Spencer,United States of America,413,1
20,David Goodenough,United States of America,409,1
20,Sander Vreeken,Netherlands,238,1
20,#942168,Poland,323,1
20,Eric Wermelinger,Switzerland,362,1
20,#772338,United States of America,0,1
20,#531498,United States of America,0,1
20,#294021,Ireland,336,1
20,Ben Blakeslee,United States of America,336,1
20,#589783,Australia,332,1
20,Joe Sukunda,United States of America,332,1
20,#559425,Colombia,328,1
20,#640530,Brazil,319,1
20,#697657,United States of America,319,1
20,#544789,United States of America,315,1
20,#619889,United Kingdom,315,1
20,Gianmarco Guevara,Peru,315,1
20,#197899,United States of America,302,1
20,#217766,South Africa,302,1
20,#120440,India,289,1
20,#614834,Austria,285,1
20,#319259,Ukraine,281,1
20,#945713,Russian Federation,281,1
20,#274190,Luxembourg,272,1
20,#914642,United States of America,272,1
20,Mason Brown,United States of America,264,1
20,Bob Mani,Kenya,260,1
20,#496928,United States of America,255,1
20,#193273,Australia,238,1
20,#689583,United States of America,238,1
20,#385051,United States of America,234,1
20,#456341,Australia,234,1
20,#932789,United States of America,234,1
20,#918037,United States of America,230,1
20,#925795,United States of America,226,1
20,Alec Agate,United States of America,217,1
20,#118991,Australia,209,1
20,Abhishek Jasuja,India,209,1
20,#649255,United States of America,196,1
20,#252665,United States of America,187,1
20,#543518,United States of America,187,1
20,#572238,Poland,187,1
20,Sophia Gonzalez,United States of America,187,1
20,#710448,United States of America,183,1
20,#427400,United States of America,179,1
20,#563132,United States of America,179,1
20,#532908,United States of America,174,1
20,#132494,United States of America,153,1
20,#345743,Sweden,149,1
20,#769289,Australia,149,1
20,#830842,Ukraine,149,1
20,#202371,France,145,1
20,Alexandra Miller,United States of America,102,1
20,#564666,India,64,1
20,#213259,Australia,30,1
20,#732222,United States of America,17,1
20,#112267,France,0,1
20,#245115,United States of America,0,1
20,#255721,Australia,0,1
20,#422385,United States of America,0,1
20,#455967,Canada,0,1
20,#677504,India,0,1
20,#730198,United States of America,0,1
21,Laurence Lau,United States of America,957,1
21,Diarmuid Early,Ireland,"1,000",1
21,Andrew Ngai,Australia,899,1
21,Michael Jarman,Canada,670,1
21,Willem Gerritsen,Netherlands,790,1
21,Joseph Michael Palisoc,United States of America,576,1
21,Anup Agarwal,India,634,1
21,Tim Roberts,United Kingdom,778,1
21,Paul Dent,United Kingdom,833,1
21,Jack Franken,United States of America,638,1
21,Sameer Jagetia,United States of America,714,1
21,John Lim,Australia,583,1
21,Dan Mayoh,Australia,612,1
21,Gabriela Stroj,Poland,692,1
21,Samir Asadov,Ukraine,569,1
21,Greg Hingsbergen,United States of America,739,1
21,Gareth Watson,South Africa,630,1
21,Christopher Ashworth,South Africa,583,1
21,David Brown,United States of America,601,1
21,Stevenson Yu,Philippines,596,1
21,Nick Boberg,New Zealand,547,1
21,Tyler Hargrave,Canada,627,1
21,Smith Jain,India,551,1
21,Eduardo Gonzalez Arias,Spain,533,1
21,Jelle Hettinga,Costa Rica,529,1
21,Ben deLeon,United States of America,533,1
21,Jason Webber,South Africa,496,1
21,Peter Rebecchi,United Kingdom,424,1
21,Jason Sindler,United States of America,594,1
21,Maxim Sagaidak,Kazakhstan,525,1
21,Lianna Gerrish,United States of America,569,1
21,Karim Awenat,United Kingdom,580,1
21,Justin Sterling,United States of America,504,1
21,Cameron Fraser,New Zealand,630,1
21,Nick Lowman,United States of America,522,1
21,Jack Graham,United States of America,543,1
21,Cheong Ng,New Zealand,540,1
21,Stephanie Annerose,United States of America,449,1
21,Andrew Yu,Australia,511,1
21,Matthew Russell,New Zealand,399,1
21,Dawid Czerwinski,Poland,471,1
21,Harry Gross,United Kingdom,576,1
21,Bram Van Eeckhout,Belgium,536,1
21,Catherine Xu,Australia,486,1
21,Vadim Kalimeev,Russian Federation,428,1
21,Hugo Tam,United Kingdom,511,1
21,Janis Reinis Beikmanis,Latvia,449,1
21,Ben Gutscher,China,598,1
21,Jason Naniong,Japan,504,1
21,Jorge Alfaro,Colombia,558,1
21,Will Demere,United States of America,565,1
21,James Humpish,United Kingdom,424,1
21,Liam Reaich,United Kingdom,612,1
21,Niel Du Plessis,South Africa,413,1
21,Vineet Sharma,India,464,1
21,Nikolay Georgiev,Bulgaria,496,1
21,Branden Lewis,Canada,533,1
21,Dhara Shah,India,525,1
21,Nitish Mehta,India,424,1
21,Pichaya Pan-anukooln,Thailand,388,1
21,Peter Li,Australia,569,1
21,Lizzie Bensa,United Kingdom,457,1
21,Steyn Wolmarans,South Africa,431,1
21,#515186,United States of America,464,1
21,Jorge Ivan Ayala Rojas,Colombia,522,1
21,Nataly Falero,Australia,486,1
21,Zsolt Mogyorósi,Romania,486,1
21,Charles Poulain,France,384,1
21,James Curtis,United Kingdom,449,1
21,Ivan Rico,Colombia,420,1
21,Duncan Rhodes,United States of America,438,1
21,Barbara Mauric,France,486,1
21,Elle Wong,Canada,395,1
21,Tyson Corner,United States of America,406,1
21,Armando Godina Carrasco,United Kingdom,406,1
21,Philippe Evrard,Australia,486,1
21,Alana Reid,Canada,489,1
21,Hayden Waller,Canada,478,1
21,Jerome Foucaud,United Kingdom,377,1
21,Reece Adams,South Africa,406,1
21,John Wickett,Canada,406,1
21,Stig Hedström-Cornéer,Sweden,62,1
21,Vikash Bilotia,India,399,1
21,Yohei Mikawa,New Zealand,605,1
21,Darryl Tan,United Kingdom,449,1
21,Joshua Henderson,Australia,399,1
21,Jason Shapiro,Netherlands,406,1
21,Llewellyn Herman,South Africa,337,1
21,Tetsuki Ando,Switzerland,319,1
21,Fabio Yamazumi,Brazil,442,1
21,Emilie Williams,Canada,467,1
21,Robin Sæterøy,Norway,449,1
21,Bo Rydobon,Thailand,301,1
21,Shaun McCarthy,United States of America,210,1
21,Stephen Xiao,Canada,478,1
21,#802748,United States of America,315,1
21,Olli Hamalainen,Australia,0,1
21,#318013,United States of America,417,1
21,Grzegorz Chlopek,Poland,370,1
21,Danielle Stein Fairhurst,Australia,391,1
21,Harits Albar,Indonesia,359,1
21,Ben Buring,France,409,1
21,Michael Berman,United States of America,286,1
21,Jaq Kennedy,United Kingdom,395,1
21,John Opondo,Kenya,428,1
21,Charles Buchanan,Chile,391,1
21,Eric Barr,United States of America,319,1
21,Norman Sheppard,United States of America,384,1
21,#892723,Romania,341,1
21,Michael Holzinger,Austria,413,1
21,Daniel Moertl Pereira de Mello,Brazil,301,1
21,Connor Casey,United States of America,344,1
21,Kazuhiko Haginiwa,Australia,355,1
21,Lee Logan,United States of America,464,1
21,Eckle Athana,Indonesia,330,1
21,Suandy Chandra,Indonesia,301,1
21,#298863,United States of America,395,1
21,Julien Grelet,France,449,1
21,Ashleigh Roberts,United States of America,460,1
21,Christopher Edney,United States of America,431,1
21,Anthony Santillanes,United States of America,341,1
21,#861728,Serbia,297,1
21,Everett Lukacs,Canada,312,1
21,Douglas Cullison,United States of America,428,1
21,Joe Letts,United Kingdom,569,1
21,#789709,United States of America,377,1
21,Kent Hollrah,United States of America,283,1
21,Luke Hodgdon,United States of America,428,1
21,Oskars Vainovskis,Latvia,326,1
21,#576622,Canada,283,1
21,Taylor Robinson,United States of America,594,1
21,#710604,Pakistan,337,1
21,#327990,United Kingdom,286,1
21,#290417,Australia,326,1
21,Brandon Jung,United States of America,373,1
21,#241394,Australia,264,1
21,Eylem Can Cetintas,Austria,0,1
21,Yong Lin,Australia,486,1
21,Bill Wu,Singapore,460,1
21,#657306,Malaysia,232,1
21,Irina Levshina,Canada,478,1
21,#306665,United States of America,293,1
21,Adam Vlachos,Greece,402,1
21,#939137,United States of America,395,1
21,Julie Bowden,United Kingdom,504,1
21,Matvey Kozhemyakin,United Kingdom,420,1
21,#103300,Mexico,210,1
21,#239208,Switzerland,290,1
21,Li Khai Tan,"Hong Kong SAR, China",341,1
21,#896132,United States of America,373,1
21,Adam Taylor,United States of America,431,1
21,Karlheinz Weyh,Germany,239,1
21,Darren Wright,United States of America,612,1
21,Ian Jones,United States of America,373,1
21,#414622,New Zealand,261,1
21,#645348,Pakistan,399,1
21,#330555,Spain,333,1
21,#793530,New Zealand,246,1
21,#886983,Norway,268,1
21,Pier-Thibaud Guerrier,France,388,1
21,Thomas Cevallos,United States of America,101,1
21,#332989,Australia,326,1
21,#115696,United States of America,293,1
21,#297125,South Africa,380,1
21,#268324,South Africa,315,1
21,#365111,Poland,279,1
21,#726472,United Kingdom,297,1
21,Giovanni Lopez Molina,Costa Rica,399,1
21,#638417,Canada,438,1
21,Victor Ogundele,Nigeria,0,1
21,Samuel Zima,Czech Republic,279,1
21,William Kin,"Hong Kong SAR, China",80,1
21,#322280,Spain,301,1
21,#432323,Australia,551,1
21,Stephanie French,United States of America,243,1
21,#775226,United States of America,319,1
21,#507623,United States of America,98,1
21,#229774,United States of America,467,1
21,#321659,United States of America,326,1
21,Matthew Fenton,United States of America,0,1
21,#831867,Australia,446,1
21,Tiffany Anderson,Colombia,210,1
21,Vincent Cornil,France,196,1
21,#821007,India,431,1
21,#867222,Guatemala,275,1
21,Sander Vreeken,Netherlands,163,1
21,#758992,Netherlands,395,1
21,#942168,Poland,65,1
21,#707443,United States of America,344,1
21,#772338,United States of America,344,1
21,#531498,United States of America,337,1
21,#589783,Australia,0,1
21,Gianmarco Guevara,Peru,0,1
21,#274190,Luxembourg,0,1
21,#956639,United States of America,261,1
21,#158092,Indonesia,203,1
21,#336815,United Kingdom,0,1
21,#353880,Luxembourg,0,1
21,#484897,Japan,0,1
21,#837367,United States of America,0,1
22,Laurence Lau,United States of America,"1,000",1
22,Diarmuid Early,Ireland,830,1
22,Andrew Ngai,Australia,815,1
22,Michael Jarman,Canada,596,1
22,Willem Gerritsen,Netherlands,237,1
